Model,Year,country,Real,Real cod,Predicție,Predicție cod,Participare scăzută,Participare medie,Participare ridicată
Random Forest,2019,Ireland,Participare medie,1,Participare medie,1,0.032669642857142855,0.7991463935290927,0.16818396361376436
Random Forest,2019,Iceland,Participare ridicată,2,Participare ridicată,2,0.0,0.0010416666666666667,0.9989583333333334
Random Forest,2019,Italy,Participare scăzută,0,Participare scăzută,0,0.5202663446414597,0.31983475899628183,0.15989889636225846
Random Forest,2019,Lithuania,Participare ridicată,2,Participare ridicată,2,0.007653640780574149,0.054158900750857934,0.9381874584685679
Random Forest,2019,Luxembourg,Participare medie,1,Participare medie,1,0.07357837301587303,0.8921453507078506,0.03427627627627628
Random Forest,2019,Latvia,Participare ridicată,2,Participare ridicată,2,0.005833333333333333,0.05363415750915751,0.9405325091575091
Random Forest,2019,Moldova,Participare ridicată,2,Participare medie,1,0.07852779377880184,0.5538636203626123,0.36760858585858586
Random Forest,2019,North Macedonia,Participare scăzută,0,Participare scăzută,0,0.7204682539682539,0.16291021825396826,0.11662152777777775
Random Forest,2019,Malta,Participare medie,1,Participare medie,1,0.3727881944444443,0.4773353174603174,0.14987648809523813
Random Forest,2019,Montenegro,Participare scăzută,0,Participare scăzută,0,0.6484859541093404,0.1666975776366912,0.1848164682539683
Random Forest,2019,Netherlands,Participare ridicată,2,Participare ridicată,2,0.009125,0.020874999999999998,0.97
Random Forest,2019,Norway,Participare ridicată,2,Participare ridicată,2,0.0035624999999999997,0.01081547619047619,0.9856220238095239
Random Forest,2019,Poland,Participare medie,1,Participare medie,1,0.06494642857142857,0.6401688388118475,0.2948847326167242
Random Forest,2019,Portugal,Participare ridicată,2,Participare ridicată,2,0.06328472222222221,0.23031215659340656,0.706403121184371
Random Forest,2019,Romania,Participare scăzută,0,Participare medie,1,0.3317576116754781,0.41157165664252127,0.2566707316820008
Random Forest,2019,Russian Federation,Participare ridicată,2,Participare ridicată,2,0.01537797619047619,0.11011900946275946,0.8745030143467641
Random Forest,2019,Serbia,Participare medie,1,Participare medie,1,0.41512152777777794,0.4413318452380953,0.14354662698412698
Random Forest,2019,Slovak Republic,Participare medie,1,Participare medie,1,0.042267509829418834,0.7937804657345581,0.1639520244360227
Random Forest,2019,Slovenia,Participare ridicată,2,Participare ridicată,2,0.007989224137931034,0.1570300763652057,0.8349806994968635
Random Forest,2019,Sweden,Participare ridicată,2,Participare ridicată,2,0.00125,0.003697916666666667,0.9950520833333334
Random Forest,2019,Turkiye,Participare scăzută,0,Participare scăzută,0,0.654840773809524,0.23557936507936503,0.10957986111111112
Random Forest,2019,Ukraine,Participare medie,1,Participare medie,1,0.0862770269126356,0.8020301628208952,0.11169281026646939
Random Forest,2020,Albania,Participare medie,1,Participare scăzută,0,0.7801810515873017,0.14600049603174606,0.07381845238095239
Random Forest,2020,Austria,Participare ridicată,2,Participare ridicată,2,0.0010625,0.053913690476190476,0.9450238095238096
Random Forest,2020,Belgium,Participare medie,1,Participare medie,1,0.0030416666666666665,0.5498452380952381,0.4471130952380953
Random Forest,2020,Bulgaria,Participare medie,1,Participare ridicată,2,0.01578243475706726,0.42214080371081386,0.5620767615321188
Random Forest,2020,Bosnia and Herzegovina,Participare scăzută,0,Participare scăzută,0,0.6794732142857143,0.2523978174603174,0.06812896825396826
Random Forest,2020,Belarus,Participare ridicată,2,Participare ridicată,2,0.03701388888888889,0.1999112554112554,0.7630748556998558
Random Forest,2020,Switzerland,Participare ridicată,2,Participare ridicată,2,0.00075,0.013194444444444444,0.9860555555555556
Random Forest,2020,Cyprus,Participare ridicată,2,Participare ridicată,2,0.020041666666666666,0.12055380036630035,0.859404532967033
Random Forest,2020,Czechia,Participare ridicată,2,Participare ridicată,2,0.03696666666666666,0.4414207792207794,0.521612554112554
Random Forest,2020,Germany,Participare ridicată,2,Participare ridicată,2,0.005,0.012,0.9830000000000001
Random Forest,2020,Denmark,Participare ridicată,2,Participare ridicată,2,0.0,0.0015625,0.9984375
Random Forest,2020,Spain,Participare medie,1,Participare medie,1,0.021,0.5662693452380951,0.4127306547619047
Random Forest,2020,Estonia,Participare ridicată,2,Participare ridicată,2,0.0034375,0.1423125,0.85425
Random Forest,2020,Finland,Participare ridicată,2,Participare ridicată,2,0.0,0.0231875,0.9768125000000001
Random Forest,2020,France,Participare medie,1,Participare medie,1,0.019892857142857143,0.7323365384615385,0.24777060439560436
Random Forest,2020,United Kingdom,Participare ridicată,2,Participare ridicată,2,0.005,0.11447519841269843,0.8805248015873016
Random Forest,2020,Greece,Participare scăzută,0,Participare scăzută,0,0.4319642857142857,0.23945734126984128,0.328578373015873
Random Forest,2020,Croatia,Participare medie,1,Participare ridicată,2,0.030447420634920626,0.23945634920634923,0.7300962301587302
Random Forest,2020,Hungary,Participare ridicată,2,Participare medie,1,0.06501364774311881,0.5354297587280342,0.39955659352884704
Random Forest,2020,Ireland,Participare medie,1,Participare medie,1,0.025880952380952386,0.7681706032331032,0.2059484443859444
Random Forest,2020,Iceland,Participare ridicată,2,Participare ridicată,2,0.008125,0.004479166666666666,0.9873958333333335
Random Forest,2020,Italy,Participare scăzută,0,Participare medie,1,0.2643351169781254,0.45582537877612045,0.2798395042457541
Random Forest,2020,Lithuania,Participare ridicată,2,Participare ridicată,2,0.011096863026819921,0.09586440176203107,0.893038735211149
Random Forest,2020,Luxembourg,Participare medie,1,Participare medie,1,0.02542750305250304,0.6691897893772893,0.3053827075702075
Random Forest,2020,Latvia,Participare ridicată,2,Participare ridicată,2,0.013531250000000002,0.10270707417582418,0.8837616758241758
Random Forest,2020,Moldova,Participare ridicată,2,Participare medie,1,0.11730160330261136,0.5653249298864218,0.317373466810967
Random Forest,2020,North Macedonia,Participare scăzută,0,Participare scăzută,0,0.6251464722894808,0.20893537294861442,0.16591815476190475
Random Forest,2020,Malta,Participare medie,1,Participare scăzută,0,0.39284027777777764,0.38612698412698415,0.22103273809523813
Random Forest,2020,Montenegro,Participare scăzută,0,Participare scăzută,0,0.5599543650793651,0.24997172619047617,0.19007390873015872
Random Forest,2020,Netherlands,Participare ridicată,2,Participare ridicată,2,0.014958333333333334,0.02529464285714285,0.9597470238095237
Random Forest,2020,Norway,Participare ridicată,2,Participare ridicată,2,0.0022500000000000003,0.00962797619047619,0.9881220238095239
Random Forest,2020,Poland,Participare medie,1,Participare medie,1,0.07623809523809526,0.6431301483356568,0.28063175642624805
Random Forest,2020,Portugal,Participare ridicată,2,Participare ridicată,2,0.07092757936507936,0.256771978021978,0.6723004426129424
Random Forest,2020,Romania,Participare scăzută,0,Participare medie,1,0.21303788175195731,0.5369576851140807,0.2500044331339621
Random Forest,2020,Russian Federation,Participare ridicată,2,Participare medie,1,0.08024115186615187,0.47334923476590135,0.44640961336794666
Random Forest,2020,Serbia,Participare medie,1,Participare medie,1,0.39465025082359995,0.45797574123989226,0.14737400793650793
Random Forest,2020,Slovak Republic,Participare medie,1,Participare medie,1,0.07752994827874654,0.5809623166547149,0.3415077350665384
Random Forest,2020,Slovenia,Participare ridicată,2,Participare ridicată,2,0.009655890804597701,0.17221757636520568,0.8181265328301968
Random Forest,2020,Sweden,Participare ridicată,2,Participare ridicată,2,0.0,0.05291815476190477,0.947081845238095
Random Forest,2020,Turkiye,Participare scăzută,0,Participare scăzută,0,0.5953303571428572,0.2549350198412698,0.14973462301587304
Random Forest,2020,Ukraine,Participare medie,1,Participare medie,1,0.10876469069406113,0.6445274198417995,0.24670788946413946
Random Forest,2021,Albania,Participare medie,1,Participare scăzută,0,0.5929875992063494,0.26423511904761904,0.14277728174603174
Random Forest,2021,Austria,Participare ridicată,2,Participare ridicată,2,0.014718750000000001,0.16795535714285711,0.8173258928571431
Random Forest,2021,Belgium,Participare medie,1,Participare medie,1,0.008958333333333334,0.6171250000000001,0.37391666666666656
Random Forest,2021,Bulgaria,Participare medie,1,Participare ridicată,2,0.022015822784810127,0.3537047641679197,0.6242794130472702
Random Forest,2021,Bosnia and Herzegovina,Participare scăzută,0,Participare scăzută,0,0.6338323412698412,0.29953918650793643,0.06662847222222223
Random Forest,2021,Belarus,Participare ridicată,2,Participare ridicată,2,0.044488095238095236,0.25233685064935074,0.703175054112554
Random Forest,2021,Switzerland,Participare ridicată,2,Participare ridicată,2,0.009375,0.03144444444444445,0.9591805555555556
Random Forest,2021,Cyprus,Participare ridicată,2,Participare ridicată,2,0.06915773809523809,0.14158482142857143,0.7892574404761906
Random Forest,2021,Czechia,Participare ridicată,2,Participare ridicată,2,0.03378903707052441,0.2624254518136074,0.7037855111158683
Random Forest,2021,Germany,Participare ridicată,2,Participare ridicată,2,0.00375,0.010175595238095239,0.9860744047619048
Random Forest,2021,Denmark,Participare ridicată,2,Participare ridicată,2,0.0,0.0016666666666666666,0.9983333333333333
Random Forest,2021,Spain,Participare ridicată,2,Participare medie,1,0.03911904761904761,0.5270307539682539,0.4338501984126985
Random Forest,2021,Estonia,Participare ridicată,2,Participare ridicată,2,0.015,0.08223050758765044,0.9027694924123497
Random Forest,2021,Finland,Participare ridicată,2,Participare ridicată,2,0.0,0.0036875000000000002,0.9963124999999999
Random Forest,2021,France,Participare ridicată,2,Participare medie,1,0.01782638888888889,0.7001517857142856,0.28202182539682535
Random Forest,2021,United Kingdom,Participare ridicată,2,Participare ridicată,2,0.00375,0.07691666666666667,0.9193333333333333
Random Forest,2021,Greece,Participare scăzută,0,Participare scăzută,0,0.4013376572003945,0.2759464337086964,0.3227159090909091
Random Forest,2021,Croatia,Participare medie,1,Participare ridicată,2,0.03950694444444444,0.19801736111111112,0.7624756944444445
Random Forest,2021,Hungary,Participare ridicată,2,Participare ridicată,2,0.08131939180033693,0.4242759345102361,0.49440467368942703
Random Forest,2021,Ireland,Participare ridicată,2,Participare medie,1,0.1503318452380952,0.5250729166666668,0.32459523809523816
Random Forest,2021,Iceland,Participare ridicată,2,Participare ridicată,2,0.013958333333333333,0.07456845238095239,0.9114732142857143
Random Forest,2021,Italy,Participare scăzută,0,Participare ridicată,2,0.24811571832122684,0.36973696025020186,0.38214732142857133
Random Forest,2021,Lithuania,Participare ridicată,2,Participare ridicată,2,0.007760057471264368,0.0564521993810787,0.9357877431476568
Random Forest,2021,Luxembourg,Participare ridicată,2,Participare medie,1,0.11847420634920632,0.5439285714285714,0.3375972222222222
Random Forest,2021,Latvia,Participare ridicată,2,Participare ridicată,2,0.006875,0.07434249084249084,0.9187825091575093
Random Forest,2021,Moldova,Participare ridicată,2,Participare medie,1,0.2670595238095239,0.4273060966810967,0.3056343795093797
Random Forest,2021,North Macedonia,Participare scăzută,0,Participare scăzută,0,0.4736374969226045,0.25052172926787175,0.2758407738095238
Random Forest,2021,Malta,Participare medie,1,Participare medie,1,0.21879960317460326,0.42554861111111125,0.3556517857142857
Random Forest,2021,Montenegro,Participare scăzută,0,Participare scăzută,0,0.4142799048291634,0.29961047215496367,0.286109623015873
Random Forest,2021,Netherlands,Participare ridicată,2,Participare ridicată,2,0.03697916666666667,0.042690476190476195,0.9203303571428569
Random Forest,2021,Norway,Participare ridicată,2,Participare ridicată,2,0.01946527777777778,0.020537698412698414,0.9599970238095239
Random Forest,2021,Poland,Participare medie,1,Participare medie,1,0.06231046564195298,0.6261966668206881,0.31149286753735905
Random Forest,2021,Portugal,Participare ridicată,2,Participare ridicată,2,0.07118353174603173,0.24344906135531136,0.6853674068986568
Random Forest,2021,Romania,Participare scăzută,0,Participare medie,1,0.15791770462804952,0.5604712801123847,0.281611015259566
Random Forest,2021,Russian Federation,Participare ridicată,2,Participare ridicată,2,0.09116823519948518,0.4305242576596741,0.47830750714084047
Random Forest,2021,Serbia,Participare medie,1,Participare scăzută,0,0.4729846230158731,0.36803125000000014,0.15898412698412698
Random Forest,2021,Slovak Republic,Participare ridicată,2,Participare medie,1,0.06900613875493702,0.5881447324909972,0.3428491287540656
Random Forest,2021,Slovenia,Participare ridicată,2,Participare ridicată,2,0.009655890804597701,0.1804526954128247,0.8098914137825779
Random Forest,2021,Sweden,Participare ridicată,2,Participare ridicată,2,0.002720238095238095,0.050687499999999996,0.9465922619047618
Random Forest,2021,Turkiye,Participare scăzută,0,Participare scăzută,0,0.5413888888888888,0.2583382936507936,0.2002728174603175
Random Forest,2021,Ukraine,Participare medie,1,Participare medie,1,0.1385966150888859,0.6547892976095269,0.20661408730158734
Random Forest,2022,Albania,Participare medie,1,Participare scăzută,0,0.576075396825397,0.26799553571428564,0.15592906746031743
Random Forest,2022,Austria,Participare ridicată,2,Participare ridicată,2,0.012739583333333334,0.16127827380952378,0.8259821428571431
Random Forest,2022,Belgium,Participare medie,1,Participare ridicată,2,0.002583333333333333,0.2560997023809524,0.741316964285714
Random Forest,2022,Bulgaria,Participare ridicată,2,Participare ridicată,2,0.011078322784810128,0.22606988862679422,0.7628517885883958
Random Forest,2022,Bosnia and Herzegovina,Participare scăzută,0,Participare scăzută,0,0.5961135912698413,0.319751984126984,0.08413442460317459
Random Forest,2022,Belarus,Participare ridicată,2,Participare ridicată,2,0.054452380952380953,0.3000749458874459,0.645472673160173
Random Forest,2022,Switzerland,Participare ridicată,2,Participare ridicată,2,0.0055000000000000005,0.04839781746031746,0.9461021825396826
Random Forest,2022,Cyprus,Participare ridicată,2,Participare ridicată,2,0.07191815476190475,0.19017857142857142,0.7379032738095239
Random Forest,2022,Czechia,Participare ridicată,2,Participare ridicată,2,0.025061049534756435,0.2158133839306561,0.7591255665345876
Random Forest,2022,Germany,Participare ridicată,2,Participare ridicată,2,0.005,0.011425595238095238,0.9835744047619047
Random Forest,2022,Denmark,Participare ridicată,2,Participare ridicată,2,0.00125,0.002395833333333333,0.9963541666666665
Random Forest,2022,Spain,Participare ridicată,2,Participare medie,1,0.04858928571428571,0.5314444444444445,0.41996626984126983
Random Forest,2022,Estonia,Participare ridicată,2,Participare ridicată,2,0.024927083333333332,0.15965029761904762,0.815422619047619
